DONE by NONE,Data Scientist,1,Pune,14444315
DONE by NONE,Data Scientist,1,Pune,1301469
Siemens,Data Scientist,1,Pune,170000
Nones,Data Scientist,1,Pune,1600000
ITC Infotech,Data Scientist,1,Pune,1642322
Mahindra,Data Scientist,1,Pune,1905000
Kotak Mahindra,Data Scientist,1,Pune,1623238
eClerx,Data Scientist,1,Pune,1870000
BNY Mellon,Data Scientist,1,Pune,164232
Zomato,Data Scientist,1,Pune,11250000
Hinduja Global Solutions,Data Scientist,1,Pune,11176710
Other,Data Scientist,1,Pune,1414794
Thoughtworks,Data Scientist,1,Pune,12569287
Fractal,Data Scientist,1,Pune,11404565
TietoEVRY,Data Scientist,1,Pune,1787318
Yash Technologies,Data Scientist,1,Pune,12054972
CitiusTech,Data Scientist,1,Pune,11203913
Unacademy,Data Scientist,1,Pune,1702283
UBS,Data Scientist,1,Pune,1939603
Netcracker Technology,Data Scientist,1,Pune,11805869
Cummins,Data Scientist,1,Pune,1500000
Capgemini Invent,Data Scientist,1,Pune,11300000
Siemens Digital Industries Software,Data Scientist,1,Pune,1912580
Johnson Controls,Data Scientist,1,Pune,1713136
Johnson Controls,Data Scientist,1,Pune,1467428
Dassault Systemes,Data Scientist,1,Pune,1983196
Ugam,Data Scientist,1,Pune,11252803
Schlumberger,Data Scientist,1,Pune,53527
Apple,Data Scientist,1,Pune,11507820
MetLife,Data Scientist,1,Pune,1417954
Red Hat,Data Scientist,1,Pune,15398754
STL - Sterlite Technologies Limited,Data Scientist,1,Pune,11036984
Visteon,Data Scientist,1,Pune,12411749
PhonePe,Data Scientist,1,Pune,12550000
C-DAC,Data Scientist,1,Pune,1449896
Nothing Something,Data Scientist,1,Pune,1501630
Attra,Data Scientist,1,Pune,12249481
NICE,Data Scientist,1,Pune,11649524
Sokrati,Data Scientist,1,Pune,127235
Pitney Bowes,Data Scientist,1,Pune,1755000
AXA,Data Scientist,1,Pune,11070000
FirstCry com,Data Scientist,1,Pune,167404
Maxgen Technologies,Data Scientist,1,Pune,116871
TCS e-Serve International,Data Scientist,1,Pune,11031782
Internshala,Data Scientist,1,Pune,1542139
Michelin,Data Scientist,1,Pune,112846
Micron Technology,Data Scientist,1,Pune,11400000
BlueConch Technologies,Data Scientist,1,Pune,11104109
FIGmd,Data Scientist,1,Pune,1750000
Volkswagen,Data Scientist,1,Pune,15184922
TomTom,Data Scientist,1,Pune,1616492
Datametica,Data Scientist,1,Pune,119177
FreshersLive,Data Scientist,1,Pune,1306968
Innoplexus,Data Scientist,1,Pune,130534
Dream11,Data Scientist,1,Pune,12248126
Sandvik,Data Scientist,1,Pune,1300000
SS Supply Chain Solutions,Data Scientist,1,Pune,11312312
Cognizant Softvision,Data Scientist,1,Pune,1498618
University of Pune,Data Scientist,1,Pune,11003261
Goodwill,Data Scientist,1,Pune,112000
Goodwill,Data Scientist,1,Pune,1619069
IVL Global,Data Scientist,1,Pune,1668980
Coupa Software Inc,Data Scientist,1,Pune,180000
Verificient Technologies,Data Scientist,1,Pune,111036
Clairvoyant,Data Scientist,1,Pune,11800000
The Fresh Market,Data Scientist,1,Pune,1306968
Tata Research Development and Design Centre,Data Scientist,1,Pune,11267472
Medline Industries,Data Scientist,1,Pune,11461604
Amphisoft Technologies,Data Scientist,1,Pune,13517133
Pratham,Data Scientist,1,Pune,138000
Evolent Health,Data Scientist,1,Pune,11541229
Presidency University (Bangalore),Data Scientist,1,Pune,1725889
Smartek21,Data Scientist,1,Pune,11200000
Google Cloud,Data Scientist,1,Pune,13211608
ABC do ABC,Data Scientist,1,Pune,1513743
Apar Technologies,Data Scientist,1,Pune,1500000
Professional Data Analysts,Data Scientist,1,Pune,11200000
Bajaj Finserv Health,Data Scientist,1,Pune,11300000
PharmaACE,Data Scientist,1,Pune,1700000
advids.co,Data Scientist,1,Pune,180495
Xcaliber Infotech,Data Scientist,1,Pune,1642322
MIT World Peace University,Data Scientist,1,Pune,110000
iNeuron,Data Scientist,1,Pune,120280
vPhrase,Data Scientist,1,Pune,1541685
AAKASH,Data Scientist,1,Pune,150163
Ascentrik Research Services,Data Scientist,1,Pune,110705
EarlySalary.com,Data Scientist,1,Pune,11566004
Motifworks,Data Scientist,1,Pune,1969321
Helpshift,Data Scientist,1,Pune,168088
ROHIT KUMAR MODI,Data Scientist,1,Pune,1400000
ThinkBumblebee Analytics,Data Scientist,1,Pune,11307815
Globex Digital Solutions,Data Scientist,1,Pune,11284643
ThinkBumblebee Analytics,Data Scientist,1,Pune,110387
Innodatatics,Data Scientist,1,Pune,115000
Innodatatics,Data Scientist,1,Pune,1623238
Viajes,Data Scientist,1,Pune,1829587
OnlineSales.ai,Data Scientist,1,Pune,1144479
Comscore,Data Scientist,1,Pune,11216773
Ellicium Solutions Private Limited,Data Scientist,1,Pune,1247678
RAKESH GROUP,Data Scientist,1,Pune,15016304
Yagna iQ,Data Scientist,1,Pune,119505
Tops Office Pros Business Services,Data Scientist,1,Pune,1619069
Apptware,Data Scientist,1,Pune,12073969
Savitribai Phule Pune University,Data Scientist,1,Pune,1700000
Seventh Contact Hiring Solutions,Data Scientist,1,Pune,13008206
CoreView Systems,Data Scientist,1,Pune,1514600
Peak,Data Scientist,1,Pune,12148775
Nitish Verma,Data Scientist,1,Pune,11036984
The City Bank,Data Scientist,1,Pune,15000000
Cloud Counselage,Data Scientist,1,Pune,110770
Gibots,Data Scientist,1,Pune,1412713
SCORG Technologies,Data Scientist,1,Pune,1646214
GeoSpoc,Data Scientist,1,Pune,1104400
Infodeal,Data Scientist,1,Pune,1849156
BancTec,Data Scientist,1,Pune,1641549
American Student Assistance,Data Scientist,1,Pune,125925
Ajeenkya DY Patil University,Data Scientist,1,Pune,1414794
Raghavendra Rathore Jodhpur,Data Scientist,1,Pune,11567329
Aventior,Data Scientist,1,Pune,1481741
Navidium,Data Scientist,1,Pune,1681546
Open Insights,Data Scientist,1,Pune,11124740
Pantech Solutions,Data Scientist,1,Pune,125000
Express Analytics,Data Scientist,1,Pune,1877015
Optra Health,Data Scientist,1,Pune,11722605
WebShar,Data Scientist,1,Pune,1888545
Kudos Finance and Investments,Data Scientist,1,Pune,133742
Oasis HR Corporate Solutions,Data Scientist,1,Pune,1854957
Tribes.AI,Data Scientist,1,Pune,1420000
Argus System,Data Scientist,1,Pune,1595000
IFS India Mercantile,Data Scientist,1,Pune,1610000
DasDas,Data Scientist,1,Pune,14466071
Pisyst,Data Scientist,1,Pune,1107054
Comsense Technologies,Data Scientist,1,Pune,1396166
Entrepreneurs' Organization,Data Scientist,1,Pune,180007
Pivotchain Solutions,Data Scientist,1,Pune,1602937
ManCorp Innovation Labs,Data Scientist,1,Pune,1120000
Neo Media World,Data Scientist,1,Pune,180000
Samyak Software,Data Scientist,1,Pune,161907
Robertshaw,Data Scientist,1,Pune,1300978
JarvisSoft Technology,Data Scientist,1,Pune,1506133
EC Infosolutions,Data Scientist,1,Pune,1912580
FogHorn Systems,Data Scientist,1,Pune,12300000
NutaNXT Technologies,Data Scientist,1,Pune,1841226
Speed TechServe,Data Scientist,1,Pune,1720000
IMDb,Data Scientist,1,Pune,1100326
QiO Technologies,Data Scientist,1,Pune,13517133
Expert Freelancer Inc.,Data Scientist,1,Pune,1553419
Arya Solution,Data Scientist,1,Pune,1550000
Strattek Consulting,Data Scientist,1,Pune,18000
GoDutch Marketing,Data Scientist,1,Pune,1359620
TorcAI,Data Scientist,1,Pune,11507343
Srivenk Soft Solutions,Data Scientist,1,Pune,1652120
Automaton AI,Data Scientist,1,Pune,1637739
Shogini Technoarts,Data Scientist,1,Pune,1361124
GOLDFINCH,Data Scientist,1,Pune,1103698
Amobee,Data Scientist,1,Pune,11036984
Global AI,Data Scientist,1,Pune,1731081
Elie Tahari,Data Scientist,1,Pune,11070536
Aktana,Data Scientist,1,Pune,11800000
Go Digital,Data Scientist,1,Pune,1606034
Meals on Wheels America,Data Scientist,1,Pune,120550
Kool Smiles,Data Scientist,1,Pune,11200000
Algoritmo (Singapore),Data Scientist,1,Pune,116058
Klugheit Software,Data Scientist,1,Pune,140000
GoKhana,Data Scientist,1,Pune,115073
Prophecy Labs,Data Scientist,1,Pune,12052566
Airavaat Car Rentals,Data Scientist,1,Pune,11400000
Brahman bhetun,Data Scientist,1,Pune,1821989
Aniket Sonawane,Data Scientist,1,Pune,1823360
URS Technologies Solutions,Data Scientist,1,Pune,1948931
Hritik,Data Scientist,1,Pune,1900000
EventStreet,Data Scientist,1,Pune,1690132
Kushim,Data Scientist,1,Pune,131000
Flipper Code,Data Scientist,1,Pune,1369895
We Are Novella,Data Scientist,1,Pune,1671220
IEEE Student Branch VIT Pune,Data Scientist,1,Pune,1321161
Kp techobriks,Data Scientist,1,Pune,121411
akhil sajeev,Data Scientist,1,Pune,1250815
VisionNLP,Data Scientist,1,Pune,1540000
Reckon Data Solutions,Data Scientist,1,Pune,120000
PSL (India),Data Scientist,1,Pune,11149375
Accretive Wiz@work Consultants,Data Scientist,1,Pune,11300000
Innoplexus Associate,Data Scientist,9,Pune,11057005
ZS Associates,Data Science Associate,9,Pune,11203913
ZS Associates,Data Science Consultant,5,Pune,12671464
ZS Associates Senior,Data Scientist,4,Pune,11997263
Coriolis Technologies,Data Science,3,Pune,116825
Schlumberger,Data Science,2,Pune,130027
Wolters Kluwer,Data Science,2,Pune,128717
Innoplexus,Data Science,2,Pune,130693
EarlySalary.com,Data Science,2,Pune,135268
Express Analytics,Data Science,2,Pune,117949
Tata Consultancy Services,Senior Data Scientist,2,Pune,12092324
Wipro Technologies,Senior Data Scientist,2,Pune,12182516
Barclays,Senior Data Scientist,2,Pune,12796928
Bajaj Finance,Senior Data Scientist,2,Pune,11392244
Wolters Kluwer,Senior Data Scientist,2,Pune,11903930
Icertis,Senior Data Scientist,2,Pune,11033817
Abzooba,Senior Data Scientist,2,Pune,12170283
Aera Technology,Senior Data Scientist,2,Pune,11058135
AlgoAnalytics Financial Consultancy,Senior Data Scientist,2,Pune,11696245
SG Analytics,Junior Data Scientist,2,Pune,1708351
Maxgen Technologies,Junior Data Scientist,2,Pune,114329
Infosys,Lead Data Scientist,2,Pune,11653998
Wipro,Lead Data Scientist,2,Pune,11892322
ZS Associates,Data Science Manager,2,Pune,14619021
Abzooba,Data Scientist - Trainee,2,Pune,150876
Schlumberger,Data Science Lead,2,Pune,14068310
Tata Consultancy Services,Data Science,1,Pune,1511613
Nones Data Science,Data Science,1,Pune,15137
Nones Data Science,Data Science,1,Pune,1400000
Mahindra,Data Science,1,Pune,116979
KPIT Technologies,Data Science,1,Pune,115000
BNY Mellon,Data Science,1,Pune,161394
Fiserv,Data Science,1,Pune,11036984
Tata Technologies,Data Science,1,Pune,1622191
Bajaj Finance,Data Science,1,Pune,115000
JLL,Data Science,1,Pune,135000
Eaton,Data Science,1,Pune,153527
HT Media,Data Science,1,Pune,116058
Maxgen Technologies,Data Science,1,Pune,117000
Faurecia,Data Science,1,Pune,115000
JCB,Data Science,1,Pune,1112474
Manipal University,Data Science,1,Pune,150000
Merkle,Data Science,1,Pune,110000
Datametica,Data Science,1,Pune,119040
The Sparks Foundation,Data Science,1,Pune,1100490
Subway,Data Science,1,Pune,141549
Aera Technology,Data Science,1,Pune,128896
iNeuron,Data Science,1,Pune,1346353
Fresh Gravity,Data Science,1,Pune,152577
Apptware,Data Science,1,Pune,112279
Ecozen Solutions,Data Science,1,Pune,124427
Furtados School of Music,Data Science,1,Pune,18039
Sciffer Analytics,Data Science,1,Pune,15353
Aventior,Data Science,1,Pune,114217
Solytics Partners,Data Science,1,Pune,110000
DemandMatrix,Data Science,1,Pune,136356
Insight Data Science,Data Science,1,Pune,1452203
Symbiosis Institute of Technology,Data Science,1,Pune,12000000
Comsense Technologies,Data Science,1,Pune,110326
Technogeeks,Data Science,1,Pune,1215405
Unscrambl,Data Science,1,Pune,120065
Zaynax,Data Science,1,Pune,1800000
Brainwave Consulting,Data Science,1,Pune,15070
Senquire Analytics,Data Scientist,1,Pune,1600000
Tata Consultancy Services,Senior Data Scientist,1,Pune,1324089
Accenture,Senior Data Scientist,1,Pune,11076606
Wipro Technologies,Senior Data Scientist,1,Pune,1821989
NTT DATA,Senior Data Scientist,1,Pune,11808811
Vodafone,Senior Data Scientist,1,Pune,12474429
Zensar Technologies,Senior Data Scientist,1,Pune,11485766
Credit Suisse,Senior Data Scientist,1,Pune,12821193
Thoughtworks,Senior Data Scientist,1,Pune,13654010
UBS,Senior Data Scientist,1,Pune,11774461
Anonymous,Senior Data Scientist,1,Pune,1608387
TVS Motor Company,Senior Data Scientist,1,Pune,11235040
Red Hat,Senior Data Scientist,1,Pune,11044003
Bajaj Allianz General Insurance Co,Senior Data Scientist,1,Pune,1107702
SG Analytics,Senior Data Scientist,1,Pune,11306108
Pitney Bowes,Senior Data Scientist,1,Pune,12474429
Xento Systems,Senior Data Scientist,1,Pune,11125483
Quick Heal,Senior Data Scientist,1,Pune,11954352
Kohler,Senior Data Scientist,1,Pune,11216773
XPO Logistics,Senior Data Scientist,1,Pune,12716704
GE Capital,Senior Data Scientist,1,Pune,1144449
Coupa Software Inc,Senior Data Scientist,1,Pune,13650320
USEReady,Senior Data Scientist,1,Pune,11504891
vPhrase,Senior Data Scientist,1,Pune,151632
ThinkBumblebee Analytics,Senior Data Scientist,1,Pune,12046452
Blackstraw,Senior Data Scientist,1,Pune,12192406
Aegon,Senior Data Scientist,1,Pune,12508152
Dexpert Systems,Senior Data Scientist,1,Pune,12054972
Aligned Automation,Senior Data Scientist,1,Pune,12579455
Acclivis Technologies,Senior Data Scientist,1,Pune,11003261
AlgoAnalytics Pvt. Ltd.,Senior Data Scientist,1,Pune,1120391
Tata Consultancy Services,Junior Data Scientist,1,Pune,156000
Infosys,Junior Data Scientist,1,Pune,11038730
Fresher,Junior Data Scientist,1,Pune,11004895
Fresher,Junior Data Scientist,1,Pune,1506989
Fresherworld.com,Junior Data Scientist,1,Pune,1616492
Freshers.com,Junior Data Scientist,1,Pune,11238138
Emerson,Junior Data Scientist,1,Pune,1500000
Datametica,Junior Data Scientist,1,Pune,1478015
Abzooba,Junior Data Scientist,1,Pune,1602937
GeoSpoc,Junior Data Scientist,1,Pune,1321161
AppZen,Junior Data Scientist,1,Pune,11498750
Innomatics Research Labs,Junior Data Scientist,1,Pune,15070
Pisyst,Junior Data Scientist,1,Pune,1160580
Groots (India),Junior Data Scientist,1,Pune,110370
Artificial Brix,Junior Data Scientist,1,Pune,1616492
Ambrapali Electrotech,Junior Data Scientist,1,Pune,1413058
Accenture,Lead Data Scientist,1,Pune,12839138
ADP,Lead Data Scientist,1,Pune,11520967
Zensar Technologies,Lead Data Scientist,1,Pune,11531979
BNY Mellon,Lead Data Scientist,1,Pune,11674730
Microsoft,Data Scientist,23,Hyderabad,11712178
Cyient,Data Scientist,20,Hyderabad,1999578
Tata Consultancy Services,Data Scientist,18,Hyderabad,1697843
Infosys,Data Scientist,18,Hyderabad,1583334
Amazon,Data Scientist,15,Hyderabad,11693961
Innominds Software,Data Scientist,10,Hyderabad,1743423
IBM,Data Scientist,9,Hyderabad,1628945
Tech Mahindra,Data Scientist,9,Hyderabad,1652546
Quadratic Insights,Data Scientist,9,Hyderabad,1583954
Jotter,Data Scientist,9,Hyderabad,1915028
Cognizant Technology Solutions,Data Scientist,8,Hyderabad,1890344
Jio,Data Scientist,8,Hyderabad,11997027
Verizon,Data Scientist,8,Hyderabad,11330683
Optum,Data Scientist,8,Hyderabad,11464110
Accenture,Data Scientist,7,Hyderabad,11104293
Deloitte,Data Scientist,7,Hyderabad,11483132
First Student,Data Scientist,6,Hyderabad,153365
Novartis,Data Scientist,6,Hyderabad,11280703
Karvy Group,Data Scientist,6,Hyderabad,1594589
Wipro,Data Scientist,5,Hyderabad,11041195
Oracle,Data Scientist,5,Hyderabad,11221714
HighRadius,Data Scientist,5,Hyderabad,1861434
Micron Technology,Data Scientist,5,Hyderabad,11564421
INSOFE,Data Scientist,5,Hyderabad,1903446
Google,Data Scientist,4,Hyderabad,11121437
Blue Yonder,Data Scientist,4,Hyderabad,12020386
Yash Technologies,Data Scientist,4,Hyderabad,154290
DataScientest,Data Scientist,4,Hyderabad,156039
Claim Genius,Data Scientist,4,Hyderabad,11944821
Capgemini,Data Scientist,3,Hyderabad,1651206
Genpact,Data Scientist,3,Hyderabad,1653174
Fresher,Data Scientist,3,Hyderabad,1503667
Fresher,Data Scientist,3,Hyderabad,1302693
ICICI Bank,Data Scientist,3,Hyderabad,11600000
DXC Technology,Data Scientist,3,Hyderabad,11252143
Dell Technologies,Data Scientist,3,Hyderabad,1825326
Microsoft,Data Scientist,3,Hyderabad,153351
Wipro Technologies,Data Scientist,3,Hyderabad,1895427
Tata Consultancy Services (North America),Data Scientist,3,Hyderabad,1814476
Google,Data Scientist,3,Hyderabad,1411763
NTT DATA,Data Scientist,3,Hyderabad,1564654
Jio,Data Scientist,3,Hyderabad,137173
ADP,Data Scientist,3,Hyderabad,11200000
Sutherland,Data Scientist,3,Hyderabad,1926912
MetLife,Data Scientist,3,Hyderabad,11760000
Franklin Templeton Investments,Data Scientist,3,Hyderabad,11353553
Enquero,Data Scientist,3,Hyderabad,11048242
Brane Enterprises (nslhub),Data Scientist,3,Hyderabad,11665911
AlgonoX Technologies,Data Scientist,3,Hyderabad,11074883
Voziq,Data Scientist,3,Hyderabad,1642113
HCL Technologies,Data Scientist,2,Hyderabad,11561319
First Student,Data Scientist,2,Hyderabad,125304
Virtusa,Data Scientist,2,Hyderabad,1304522
Persistent Systems,Data Scientist,2,Hyderabad,11287441
UnitedHealth Group,Data Scientist,2,Hyderabad,11152418
Freshers.com,Data Scientist,2,Hyderabad,1630000
Legato Health Technologies,Data Scientist,2,Hyderabad,11260152
Dr. Reddy's,Data Scientist,2,Hyderabad,1433223
DBS Bank,Data Scientist,2,Hyderabad,1995830
Broadridge,Data Scientist,2,Hyderabad,11607926
Optum Global Solutions,Data Scientist,2,Hyderabad,1778902
Great Learning,Data Scientist,2,Hyderabad,1777837
National Payments Corporation of India,Data Scientist,2,Hyderabad,11492543
Excelra Knowledge Solutions,Data Scientist,2,Hyderabad,1452130
WinWire Technologies,Data Scientist,2,Hyderabad,11269639
CallHealth,Data Scientist,2,Hyderabad,1823971
Gaian Solutions India,Data Scientist,2,Hyderabad,11100233
eKincare,Data Scientist,2,Hyderabad,1650865
Siva Solutions,Data Scientist,2,Hyderabad,1335625
Innodatatics,Data Scientist,2,Hyderabad,19392
Innodatatics,Data Scientist,2,Hyderabad,11157086
SpringML,Data Scientist,2,Hyderabad,165953
AppsTek,Data Scientist,2,Hyderabad,1725664
Vertiv,Data Scientist,2,Hyderabad,1702649
My Ally,Data Scientist,2,Hyderabad,189047
GoLorry,Data Scientist,2,Hyderabad,1792139
Bepec Solutions,Data Scientist,2,Hyderabad,1646889
KOGENTiX,Data Scientist,2,Hyderabad,1700977
Prudent Technologies & Consulting,Data Scientist,2,Hyderabad,1376159
App Orchid,Data Scientist,2,Hyderabad,11492959
3LOQ Labs,Data Scientist,2,Hyderabad,1778644
RisingRoot Technologies,Data Scientist,2,Hyderabad,113255
Artificial Penetration,Data Scientist,2,Hyderabad,1585088
Wave Infosoft,Data Scientist,2,Hyderabad,1619995
SetuServ,Data Scientist,2,Hyderabad,14949704
DigiTele Networks,Data Scientist,2,Hyderabad,1787723
Human Network,Data Scientist,2,Hyderabad,158648
diwo,Data Scientist,2,Hyderabad,1792506
SysBasis Solutions,Data Scientist,2,Hyderabad,125204
Tata Consultancy Services,Data Scientist,1,Hyderabad,1665229
Accenture,Data Scientist,1,Hyderabad,1122633
Deloitte,Data Scientist,1,Hyderabad,1644153
LTI,Data Scientist,1,Hyderabad,11041195
First Student,Data Scientist,1,Hyderabad,1610857
Mindtree,Data Scientist,1,Hyderabad,11105372
ABC,Data Scientist,1,Hyderabad,112515
Reliance Industries,Data Scientist,1,Hyderabad,1169396
Tata Consultancy Services (North America),Data Scientist,1,Hyderabad,1908078
Google,Data Scientist,1,Hyderabad,11243165
Honeywell,Data Scientist,1,Hyderabad,11653407
Mu Sigma,Data Scientist,1,Hyderabad,133879
HSBC,Data Scientist,1,Hyderabad,1616428
Freelancer,Data Scientist,1,Hyderabad,1652794
Freelancer,Data Scientist,1,Hyderabad,1719166
CGI,Data Scientist,1,Hyderabad,1426187
DONE by NONE,Data Scientist,1,Hyderabad,1520597
American Express,Data Scientist,1,Hyderabad,11362714
Nones,Data Scientist,1,Hyderabad,1499996
ITC Infotech,Data Scientist,1,Hyderabad,1503667
Hexaware Technologies,Data Scientist,1,Hyderabad,1618995
Infosys BPM,Data Scientist,1,Hyderabad,1854151
State Bank of India,Data Scientist,1,Hyderabad,11159476
Sutherland,Data Scientist,1,Hyderabad,1220739
EMPLOYERS,Data Scientist,1,Hyderabad,11035971
Bank of America,Data Scientist,1,Hyderabad,11285125
Cyient,Data Scientist,1,Hyderabad,1600000
Fresherworld.com,Data Scientist,1,Hyderabad,1300000
CRISIL,Data Scientist,1,Hyderabad,1991280
S&P Global,Data Scientist,1,Hyderabad,1110537
ValueLabs,Data Scientist,1,Hyderabad,12567346
Kantar,Data Scientist,1,Hyderabad,1700000
Uber,Data Scientist,1,Hyderabad,11832570
Myntra,Data Scientist,1,Hyderabad,11394897
ABCDEF,Data Scientist,1,Hyderabad,15000000
Novartis,Data Scientist,1,Hyderabad,126548
Intellect Design Arena,Data Scientist,1,Hyderabad,1346152
Government of India,Data Scientist,1,Hyderabad,1312358
upGrad,Data Scientist,1,Hyderabad,1211160
HSBC Software Development India,Data Scientist,1,Hyderabad,11018095
Bharat Heavy Electricals,Data Scientist,1,Hyderabad,11668775
Vodafone Idea,Data Scientist,1,Hyderabad,1894447
Not Applicable,Data Scientist,1,Hyderabad,11832570
Not Applicable,Data Scientist,1,Hyderabad,1160859
Toppr.com,Data Scientist,1,Hyderabad,11857397
CBRE,Data Scientist,1,Hyderabad,1733769
Anonymous,Data Scientist,1,Hyderabad,11527142
DBS Bank,Data Scientist,1,Hyderabad,160539
3i Infotech,Data Scientist,1,Hyderabad,1734390
D. E. Shaw India,Data Scientist,1,Hyderabad,1171568
Parexel,Data Scientist,1,Hyderabad,11999352
Wipro Digital,Data Scientist,1,Hyderabad,1884017
GlobalData,Data Scientist,1,Hyderabad,1842588
Hexagon,Data Scientist,1,Hyderabad,1924643
Ivy,Data Scientist,1,Hyderabad,11773010
Defence Research & Development Organisation,Data Scientist,1,Hyderabad,1537441
GS Lab,Data Scientist,1,Hyderabad,156465
Raja Software Labs,Data Scientist,1,Hyderabad,1206332
Verzeo,Data Scientist,1,Hyderabad,115135
MathWorks,Data Scientist,1,Hyderabad,1605385
ValueMomentum,Data Scientist,1,Hyderabad,1604401
AGS Health,Data Scientist,1,Hyderabad,1413352
Hitachi Consulting,Data Scientist,1,Hyderabad,12063316
Karvy Group,Data Scientist,1,Hyderabad,114507
ACS Solutions,Data Scientist,1,Hyderabad,1828777
Tata Consultancy Services,Data Scientist,1,Hyderabad,11208801
Tiger Analytics,Data Scientist,1,Hyderabad,1930041
Ericsson IT Solutions & Services,Data Scientist,1,Hyderabad,1900000
Hitachi,Data Scientist,1,Hyderabad,12611178
Cognizant,Data Scientist,1,Hyderabad,11800000
SoCtronics,Data Scientist,1,Hyderabad,137271
Electronic Arts,Data Scientist,1,Hyderabad,1939649
DuPont,Data Scientist,1,Hyderabad,11628952
Micron Technology,Data Scientist,1,Hyderabad,150367
Don't Know,Data Scientist,1,Hyderabad,125122
ZF Group,Data Scientist,1,Hyderabad,130269
Merilytics,Data Scientist,1,Hyderabad,1889188
College Board,Data Scientist,1,Hyderabad,11205860
Indian School of Business,Data Scientist,1,Hyderabad,149768
GSPANN Technologies,Data Scientist,1,Hyderabad,1800000
Gainsight,Data Scientist,1,Hyderabad,12000000
Optum Global Solutions India,Data Scientist,1,Hyderabad,11628949
Phenom,Data Scientist,1,Hyderabad,12371168
Ameex,Data Scientist,1,Hyderabad,1429953
XYZ Pvt LTD,Data Scientist,1,Hyderabad,162158
Evoke Technologies,Data Scientist,1,Hyderabad,11355831
Molecular Connections,Data Scientist,1,Hyderabad,145220
Arcadis,Data Scientist,1,Hyderabad,11221714
The Sparks Foundation,Data Scientist,1,Hyderabad,1352567
Shree Cement,Data Scientist,1,Hyderabad,1305428
Bharat Financial Inclusion,Data Scientist,1,Hyderabad,11309535
Tech Data,Data Scientist,1,Hyderabad,150000
IVL Global,Data Scientist,1,Hyderabad,1727471
Gramener,Data Scientist,1,Hyderabad,1828777
Gramener,Data Scientist,1,Hyderabad,110749
Magnaquest,Data Scientist,1,Hyderabad,1287667
MOURI Tech,Data Scientist,1,Hyderabad,121116
Anuj,Data Scientist,1,Hyderabad,1214977
Jigsaw Academy,Data Scientist,1,Hyderabad,1503667
Unifytech,Data Scientist,1,Hyderabad,1314739
Kroll,Data Scientist,1,Hyderabad,11100000
Industryarc,Data Scientist,1,Hyderabad,11094666
Karvy Data Management Services (India),Data Scientist,1,Hyderabad,1859906
Zen3 Info Solutions,Data Scientist,1,Hyderabad,1374330
Techolution,Data Scientist,1,Hyderabad,1900000
Techolution,Data Scientist,1,Hyderabad,115135
Qwerty Concepts,Data Scientist,1,Hyderabad,15081882
Gi Group,Data Scientist,1,Hyderabad,1312358
Object Technology Solutions India,Data Scientist,1,Hyderabad,11849511
Tata Consultancy Services,Data Scientist,27,New Delhi,1624717
IBM,Data Scientist,21,New Delhi,1916284
Accenture,Data Scientist,18,New Delhi,11196560
Ericsson-Worldwide,Data Scientist,16,New Delhi,1808616
UnitedHealth Group,Data Scientist,16,New Delhi,11235654
Delhivery,Data Scientist,15,New Delhi,11249434
ZS Associates,Data Scientist,11,New Delhi,11294964
EXL Service,Data Scientist,11,New Delhi,11242238
Optum,Data Scientist,11,New Delhi,11276202
dunnhumby,Data Scientist,11,New Delhi,11155616
Nagarro,Data Scientist,10,New Delhi,11024121
Optum Global Solutions,Data Scientist,10,New Delhi,11455101
Valiance Solutions,Data Scientist,10,New Delhi,1885863
OYO,Data Scientist,9,New Delhi,11451573
Cognizant Technology Solutions,Data Scientist,8,New Delhi,1965789
Amazon,Data Scientist,8,New Delhi,12063316
Innovaccer,Data Scientist,8,New Delhi,11239994
Fresher,Data Scientist,7,New Delhi,150244
VMock,Data Scientist,7,New Delhi,11507325
HCL Technologies,Data Scientist,6,New Delhi,1690381
Genpact,Data Scientist,6,New Delhi,1591185
CARS24.com,Data Scientist,6,New Delhi,11080483
Vidooly Media Tech,Data Scientist,6,New Delhi,135032
Algo8.ai,Data Scientist,6,New Delhi,1575502
ParallelDots,Data Scientist,6,New Delhi,1848028
Tech Mahindra,Data Scientist,5,New Delhi,11081397
ABC,Data Scientist,5,New Delhi,1728836
Bharti Airtel,Data Scientist,5,New Delhi,11628952
Times Internet,Data Scientist,5,New Delhi,11849285
R Systems,Data Scientist,5,New Delhi,11887245
Lumiq (India),Data Scientist,5,New Delhi,1739714
Algoscale,Data Scientist,5,New Delhi,1537441
Deloitte,Data Scientist,4,New Delhi,11275546
First Student,Data Scientist,4,New Delhi,154959
Publicis Sapient,Data Scientist,4,New Delhi,11364961
Gartner,Data Scientist,4,New Delhi,11929406
Sprinklr,Data Scientist,4,New Delhi,11804941
Naukri.com,Data Scientist,4,New Delhi,12576614
Great Learning,Data Scientist,4,New Delhi,1844078
Guavus,Data Scientist,4,New Delhi,11531036
Octro,Data Scientist,4,New Delhi,11167179
Analytics Vidhya,Data Scientist,4,New Delhi,1796172
Humonics,Data Scientist,4,New Delhi,1929072
Tata Consultancy Services,Data Scientist,3,New Delhi,140359
Infosys,Data Scientist,3,New Delhi,1825326
Accenture,Data Scientist,3,New Delhi,133879
Capgemini,Data Scientist,3,New Delhi,11000000
